2024-01-11 09:49:39.100829
2024-01-11 09:49:40.102143
2024-01-11 09:49:41.102622
2024-01-11 09:49:42.103077
2024-01-11 09:51:20.354941,15.12
2024-01-11 09:51:22.179184,15.19
2024-01-11 09:51:24.002950,15.19
2024-01-11 09:51:25.826944,15.19
2024-01-11 09:51:40.322946,15.31
2024-01-11 09:51:42.146944,15.44
2024-01-11 09:51:43.975005,15.5
2024-01-11 09:51:45.794942,15.56
2024-01-11 09:51:47.619056,15.62
2024-01-11 09:51:49.443100,15.69
2024-01-11 09:51:51.266967,15.69
